,person,data_set,data_store,data_size,query,trial,response_time
447,rob,arrest_db,relational,140000,1,3,50.27270317077637
448,rob,arrest_db,relational,140000,1,4,50.821781158447266
449,rob,arrest_db,relational,140000,1,5,56.98585510253906
450,rob,arrest_db,relational,140000,1,6,51.24664306640625
451,rob,arrest_db,relational,140000,1,7,53.960561752319336
452,rob,arrest_db,relational,140000,1,8,55.193424224853516
453,rob,arrest_db,relational,140000,1,9,49.34811592102051
454,rob,arrest_db,relational,140000,1,10,50.458669662475586
455,rob,arrest_db,relational,140000,2,1,150.53677558898926
456,rob,arrest_db,relational,140000,2,2,161.9396209716797
457,rob,arrest_db,relational,140000,2,3,173.5250949859619
458,rob,arrest_db,relational,140000,2,4,172.30534553527832
459,rob,arrest_db,relational,140000,2,5,168.87545585632324
460,rob,arrest_db,relational,140000,2,6,163.19680213928223
461,rob,arrest_db,relational,140000,2,7,149.03879165649414
462,rob,arrest_db,relational,140000,2,8,151.65090560913086
463,rob,arrest_db,relational,140000,2,9,153.36132049560547
464,rob,arrest_db,relational,140000,2,10,150.82049369812012
465,rob,arrest_db,relational,140000,3,1,42.82069206237793
466,rob,arrest_db,relational,140000,3,2,42.73343086242676
467,rob,arrest_db,relational,140000,3,3,44.38352584838867
468,rob,arrest_db,relational,140000,3,4,44.326066970825195
469,rob,arrest_db,relational,140000,3,5,45.52507400512695
470,rob,arrest_db,relational,140000,3,6,46.01120948791504
471,rob,arrest_db,relational,140000,3,7,44.351816177368164
472,rob,arrest_db,relational,140000,3,8,41.98861122131348
473,rob,arrest_db,relational,140000,3,9,41.73016548156738
474,rob,arrest_db,relational,140000,3,10,41.52846336364746
475,rob,arrest_db,relational,140000,4,1,579.8549652099609
476,rob,arrest_db,relational,140000,4,2,571.7604160308838
477,rob,arrest_db,relational,140000,4,3,569.4437026977539
